0,0.06,0.25,777.857
0,0.06,0.26,777.857
0,0.06,0.27,777.857
0,0.06,0.28,777.857
0,0.06,0.29,777.857
0,0.07,0,777.857
0,0.07,0.01,777.857
0,0.07,0.02,777.857
0,0.07,0.03,777.857
0,0.07,0.04,777.857
0,0.07,0.05,777.857
0,0.07,0.06,777.857
0,0.07,0.07,777.857
0,0.07,0.08,777.857
0,0.07,0.09,777.857
0,0.07,0.1,777.857
0,0.07,0.11,777.857
0,0.07,0.12,777.857
0,0.07,0.13,777.857
0,0.07,0.14,777.857
0,0.07,0.15,777.857
0,0.07,0.16,777.857
0,0.07,0.17,777.857
0,0.07,0.18,777.857
0,0.07,0.19,777.857
0,0.07,0.2,777.857
0,0.07,0.21,777.857
0,0.07,0.22,777.857
0,0.07,0.23,777.857
0,0.07,0.24,777.857
0,0.07,0.25,777.857
0,0.07,0.26,777.857
0,0.07,0.27,777.857
0,0.07,0.28,777.857
0,0.07,0.29,777.857
0,0.08,0,777.857
0,0.08,0.01,777.857
0,0.08,0.02,777.857
0,0.08,0.03,777.857
0,0.08,0.04,777.857
0,0.08,0.05,777.857
0,0.08,0.06,777.857
0,0.08,0.07,777.857
0,0.08,0.08,777.857
0,0.08,0.09,777.857
0,0.08,0.1,777.857
0,0.08,0.11,777.857
0,0.08,0.12,777.857
0,0.08,0.13,777.857
0,0.08,0.14,777.857
0,0.08,0.15,777.857
0,0.08,0.16,777.857
0,0.08,0.17,777.857
0,0.08,0.18,777.857
0,0.08,0.19,777.857
0,0.08,0.2,777.857
0,0.08,0.21,777.857
0,0.08,0.22,777.857
0,0.08,0.23,777.857
0,0.08,0.24,777.857
0,0.08,0.25,777.857
0,0.08,0.26,777.857
0,0.08,0.27,777.857
0,0.08,0.28,777.857
0,0.08,0.29,777.857
0,0.09,0,777.857
0,0.09,0.01,777.857
0,0.09,0.02,777.857
0,0.09,0.03,777.857
0,0.09,0.04,777.857
0,0.09,0.05,777.857
0,0.09,0.06,777.857
0,0.09,0.07,777.857
0,0.09,0.08,777.857
0,0.09,0.09,777.857
0,0.09,0.1,777.857
0,0.09,0.11,777.857
0,0.09,0.12,777.857
0,0.09,0.13,777.857
0,0.09,0.14,777.857
0,0.09,0.15,777.857
0,0.09,0.16,777.857
0,0.09,0.17,777.857
0,0.09,0.18,777.857
0,0.09,0.19,777.857
0,0.09,0.2,777.857
0,0.09,0.21,777.857
0,0.09,0.22,777.857
0,0.09,0.23,777.857
0,0.09,0.24,777.857
0,0.09,0.25,777.857
0,0.09,0.26,777.857
0,0.09,0.27,777.857
0,0.09,0.28,777.857
0,0.09,0.29,777.857
0,0.1,0,777.857
0,0.1,0.01,777.857
0,0.1,0.02,777.857
0,0.1,0.03,777.857
0,0.1,0.04,777.857
0,0.1,0.05,777.857
0,0.1,0.06,777.857
0,0.1,0.07,777.857
0,0.1,0.08,777.857
0,0.1,0.09,777.857
0,0.1,0.1,777.857
0,0.1,0.11,777.857
0,0.1,0.12,777.857
0,0.1,0.13,777.857
0,0.1,0.14,777.857
0,0.1,0.15,777.857
0,0.1,0.16,777.857
0,0.1,0.17,777.857
0,0.1,0.18,777.857
0,0.1,0.19,777.857
0,0.1,0.2,777.857
0,0.1,0.21,777.857
0,0.1,0.22,777.857
0,0.1,0.23,777.857
0,0.1,0.24,777.857
0,0.1,0.25,777.857
0,0.1,0.26,777.857
0,0.1,0.27,777.857
0,0.1,0.28,777.857
0,0.1,0.29,777.857
0,0.11,0,777.857
0,0.11,0.01,777.857
0,0.11,0.02,777.857
0,0.11,0.03,777.857
0,0.11,0.04,777.857
0,0.11,0.05,777.857
0,0.11,0.06,777.857
0,0.11,0.07,777.857
0,0.11,0.08,777.857
0,0.11,0.09,777.857
0,0.11,0.1,777.857
0,0.11,0.11,777.857
0,0.11,0.12,777.857
0,0.11,0.13,777.857
0,0.11,0.14,777.857
0,0.11,0.15,777.857
0,0.11,0.16,777.857
0,0.11,0.17,777.857
0,0.11,0.18,777.857
0,0.11,0.19,777.857
0,0.11,0.2,777.857
0,0.11,0.21,777.857
0,0.11,0.22,777.857
0,0.11,0.23,777.857
0,0.11,0.24,777.857
0,0.11,0.25,777.857
0,0.11,0.26,777.857
0,0.11,0.27,777.857
0,0.11,0.28,777.857
0,0.11,0.29,777.857
0,0.12,0,777.857
0,0.12,0.01,777.857
0,0.12,0.02,777.857
0,0.12,0.03,777.857
0,0.12,0.04,777.857
0,0.12,0.05,777.857
0,0.12,0.06,777.857
0,0.12,0.07,777.857
0,0.12,0.08,777.857
0,0.12,0.09,777.857
0,0.12,0.1,777.857
0,0.12,0.11,777.857
0,0.12,0.12,777.857
0,0.12,0.13,777.857
0,0.12,0.14,777.857
0,0.12,0.15,777.857
0,0.12,0.16,777.857
0,0.12,0.17,777.857
0,0.12,0.18,777.857
0,0.12,0.19,777.857
0,0.12,0.2,777.857
0,0.12,0.21,777.857
0,0.12,0.22,777.857
0,0.12,0.23,777.857
0,0.12,0.24,777.857
0,0.12,0.25,777.857
0,0.12,0.26,777.857
0,0.12,0.27,777.857
0,0.12,0.28,777.857
0,0.12,0.29,777.857
0,0.13,0,777.857
0,0.13,0.01,777.857
0,0.13,0.02,777.857
0,0.13,0.03,777.857
0,0.13,0.04,777.857
0,0.13,0.05,777.857
0,0.13,0.06,777.857
0,0.13,0.07,777.857
0,0.13,0.08,777.857
0,0.13,0.09,777.857
0,0.13,0.1,777.857
0,0.13,0.11,777.857
0,0.13,0.12,777.857
0,0.13,0.13,777.857
0,0.13,0.14,777.857
0,0.13,0.15,777.857
0,0.13,0.16,777.857
0,0.13,0.17,777.857
0,0.13,0.18,777.857
0,0.13,0.19,777.857
0,0.13,0.2,777.857
0,0.13,0.21,777.857
0,0.13,0.22,777.857
0,0.13,0.23,777.857
0,0.13,0.24,777.857
0,0.13,0.25,777.857
0,0.13,0.26,777.857
0,0.13,0.27,777.857
0,0.13,0.28,777.857
0,0.13,0.29,777.857
0,0.14,0,777.857
0,0.14,0.01,777.857
0,0.14,0.02,777.857
0,0.14,0.03,777.857
0,0.14,0.04,777.857
0,0.14,0.05,777.857
0,0.14,0.06,777.857
0,0.14,0.07,777.857
0,0.14,0.08,777.857
0,0.14,0.09,777.857
0,0.14,0.1,777.857
0,0.14,0.11,777.857
0,0.14,0.12,777.857
0,0.14,0.13,777.857
0,0.14,0.14,777.857
0,0.14,0.15,777.857
0,0.14,0.16,777.857
0,0.14,0.17,777.857
0,0.14,0.18,777.857
0,0.14,0.19,777.857
0,0.14,0.2,777.857
0,0.14,0.21,777.857
0,0.14,0.22,777.857
0,0.14,0.23,777.857
0,0.14,0.24,777.857
0,0.14,0.25,777.857
0,0.14,0.26,777.857
0,0.14,0.27,777.857
0,0.14,0.28,777.857
0,0.14,0.29,777.857
0,0.15,0,777.857
0,0.15,0.01,777.857
0,0.15,0.02,777.857
0,0.15,0.03,777.857
0,0.15,0.04,777.857
0,0.15,0.05,777.857
0,0.15,0.06,777.857
0,0.15,0.07,777.857
0,0.15,0.08,777.857
0,0.15,0.09,777.857
0,0.15,0.1,777.857
0,0.15,0.11,777.857
0,0.15,0.12,777.857
0,0.15,0.13,777.857
0,0.15,0.14,777.857
0,0.15,0.15,777.857
0,0.15,0.16,777.857
0,0.15,0.17,777.857
0,0.15,0.18,777.857
0,0.15,0.19,777.857
0,0.15,0.2,777.857
0,0.15,0.21,777.857
0,0.15,0.22,777.857
0,0.15,0.23,777.857
0,0.15,0.24,777.857
0,0.15,0.25,777.857
0,0.15,0.26,777.857
0,0.15,0.27,777.857
0,0.15,0.28,777.857
0,0.15,0.29,777.857
0,0.16,0,777.857
0,0.16,0.01,777.857
0,0.16,0.02,777.857
0,0.16,0.03,777.857
0,0.16,0.04,777.857
0,0.16,0.05,777.857
0,0.16,0.06,777.857
0,0.16,0.07,777.857
0,0.16,0.08,777.857
0,0.16,0.09,777.857
0,0.16,0.1,777.857
0,0.16,0.11,777.857
0,0.16,0.12,777.857
0,0.16,0.13,777.857
0,0.16,0.14,777.857
0,0.16,0.15,777.857
0,0.16,0.16,777.857
0,0.16,0.17,777.857
0,0.16,0.18,777.857
0,0.16,0.19,777.857
0,0.16,0.2,777.857
0,0.16,0.21,777.857
0,0.16,0.22,777.857
0,0.16,0.23,777.857
0,0.16,0.24,777.857
0,0.16,0.25,777.857
0,0.16,0.26,777.857
0,0.16,0.27,777.857
0,0.16,0.28,777.857
0,0.16,0.29,777.857
0,0.17,0,777.857
0,0.17,0.01,777.857
0,0.17,0.02,777.857
0,0.17,0.03,777.857
0,0.17,0.04,777.857
0,0.17,0.05,777.857
0,0.17,0.06,777.857
0,0.17,0.07,777.857
0,0.17,0.08,777.857
0,0.17,0.09,777.857
0,0.17,0.1,777.857
0,0.17,0.11,777.857
0,0.17,0.12,777.857
0,0.17,0.13,777.857
0,0.17,0.14,777.857
0,0.17,0.15,777.857
0,0.17,0.16,777.857
0,0.17,0.17,777.857
0,0.17,0.18,777.857
0,0.17,0.19,777.857
0,0.17,0.2,777.857
0,0.17,0.21,777.857
0,0.17,0.22,777.857
0,0.17,0.23,777.857
0,0.17,0.24,777.857
0,0.17,0.25,777.857
0,0.17,0.26,777.857
0,0.17,0.27,777.857
0,0.17,0.28,777.857
0,0.17,0.29,777.857
0,0.18,0,777.857
0,0.18,0.01,777.857
0,0.18,0.02,777.857
0,0.18,0.03,777.857
0,0.18,0.04,777.857
0,0.18,0.05,777.857
0,0.18,0.06,777.857
0,0.18,0.07,777.857
0,0.18,0.08,777.857
0,0.18,0.09,777.857
0,0.18,0.1,777.857
0,0.18,0.11,777.857
0,0.18,0.12,777.857
0,0.18,0.13,777.857
0,0.18,0.14,777.857
0,0.18,0.15,777.857
0,0.18,0.16,777.857
0,0.18,0.17,777.857
0,0.18,0.18,777.857
0,0.18,0.19,777.857
0,0.18,0.2,777.857
0,0.18,0.21,777.857
0,0.18,0.22,777.857
0,0.18,0.23,777.857
0,0.18,0.24,777.857
0,0.18,0.25,777.857
0,0.18,0.26,777.857
0,0.18,0.27,777.857
0,0.18,0.28,777.857
0,0.18,0.29,777.857
0,0.19,0,777.857
0,0.19,0.01,777.857
0,0.19,0.02,777.857
0,0.19,0.03,777.857
0,0.19,0.04,777.857
0,0.19,0.05,777.857
0,0.19,0.06,777.857
0,0.19,0.07,777.857
0,0.19,0.08,777.857
0,0.19,0.09,777.857
0,0.19,0.1,777.857
